,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2
1970-01-01 01:52:04+00:00,101.42307692307692,104.0,50.833333333333336,75.33333333333333,89.45051594746717,20.142739273927393
1970-01-01 01:52:05+00:00,101.38461538461539,103.75,50.666666666666664,75.29166666666667,89.49202626641652,20.17986798679868
1970-01-01 01:52:06+00:00,101.26923076923077,103.91666666666667,50.75,75.41666666666667,89.41815196998124,20.216996699669966
1970-01-01 01:52:07+00:00,101.3076923076923,104.0,50.708333333333336,75.41666666666667,89.36076119002949,20.29579207920792
1970-01-01 01:52:08+00:00,101.38461538461539,103.79166666666667,50.708333333333336,75.375,89.41875502546235,20.332920792079207
1970-01-01 01:52:09+00:00,101.34615384615384,104.20833333333333,51.041666666666664,75.5,89.4767488608952,20.32838283828383
1970-01-01 01:52:10+00:00,101.34615384615384,104.70833333333333,51.125,75.54166666666667,89.53474269632807,20.323844884488448
1970-01-01 01:52:11+00:00,101.42307692307692,104.0,50.833333333333336,75.33333333333333,89.59273653176092,20.360973597359735
1970-01-01 01:52:12+00:00,101.42307692307692,103.75,50.25,75.16666666666667,89.381499597963,20.356435643564357
1970-01-01 01:52:13+00:00,101.42307692307692,105.0,49.958333333333336,75.375,89.17026266416511,20.310231023102308
1970-01-01 01:52:14+00:00,101.46153846153847,105.58333333333333,50.208333333333336,75.54166666666667,89.45902573036719,20.18069306930693
1970-01-01 01:52:15+00:00,101.38461538461539,104.70833333333333,50.25,75.29166666666667,89.7477887965693,20.051155115511552
1970-01-01 01:52:16+00:00,101.34615384615384,104.125,50.041666666666664,75.08333333333333,89.7673210935406,20.004950495049503
1970-01-01 01:52:17+00:00,101.53846153846153,104.41666666666667,49.791666666666664,75.08333333333333,89.78685339051192,19.95874587458746
1970-01-01 01:52:18+00:00,101.73076923076923,104.20833333333333,49.958333333333336,75.08333333333333,89.72946261056018,19.95420792079208
1970-01-01 01:52:19+00:00,101.57692307692308,103.83333333333333,50.166666666666664,74.875,89.67207183060842,19.949669966996698
